"user_id","perks"
"465138","Free Hotel Meal"
"521885","Exclusive Discounts"
"623949","Free Hotel Meal"
"531847","Exclusive Discounts"
"535502","Exclusive Discounts"
"557986","Exclusive Discounts"
"553151","Free Checked Bag"
"559775","Free Hotel Meal"
"528411","Free Checked Bag"
"593910","Free Checked Bag"
"593632","Free Checked Bag"
"569180","Free Checked Bag"
"533497","Free Checked Bag"
"518722","Free Checked Bag"
"520497","Free Checked Bag"
"574840","Free Checked Bag"
"533378","Free Hotel Meal"
"600078","Free Checked Bag"
"510048","Free Hotel Meal"
"560291","Free Checked Bag"
"622343","No Cancellation Fees"
"611583","Free Checked Bag"
"530775","Free Checked Bag"
"538457","Free Hotel Meal"
"665593","Free Hotel Meal"
"552763","Free Checked Bag"
"538680","Free Checked Bag"
"571243","No Cancellation Fees"
"560478","Free Checked Bag"
"511125","Free Checked Bag"
"513322","Free Checked Bag"
"456663","Free Checked Bag"
"516282","Free Checked Bag"
"551978","Free Hotel Meal"
"521066","Free Hotel Meal"
"651675","Free Checked Bag"
"522944","Free Checked Bag"
"511587","Free Checked Bag"
"281952","Free Checked Bag"
"415381","Free Checked Bag"
"490671","Free Hotel Meal"
"556347","Free Checked Bag"
"561710","Free Checked Bag"
"559112","Free Hotel Meal"
"526628","Free Hotel Meal"
"565114","Free Checked Bag"
"589884","Free Checked Bag"
"590434","Free Checked Bag"
"527508","Free Hotel Meal"
"519089","Free Hotel Meal"
"522286","Free Checked Bag"
"635790","Free Checked Bag"
"528828","Free Checked Bag"
"452532","No Cancellation Fees"
"605619","Free Checked Bag"
"562192","Free Checked Bag"
"561339","Free Checked Bag"
"516639","Free Checked Bag"
"517743","Exclusive Discounts"
"514460","Free Hotel Meal"
"554213","No Cancellation Fees"
"474980","Exclusive Discounts"
"573427","Free Checked Bag"
"513917","Free Hotel Meal"
"517119","Free Hotel Meal"
"488511","1-Night Free Hotel with Flight"
"555796","Free Hotel Meal"
"505933","No Cancellation Fees"
"509919","Exclusive Discounts"
"641012","Exclusive Discounts"
"581269","Exclusive Discounts"
"594644","Free Checked Bag"
"527187","Exclusive Discounts"
"559368","Free Checked Bag"
"546164","1-Night Free Hotel with Flight"
"489575","Exclusive Discounts"
"516089","Free Hotel Meal"
"508940","Free Hotel Meal"
"511613","Free Checked Bag"
"533759","Free Hotel Meal"
"715059","Exclusive Discounts"
"517894","Free Hotel Meal"
"528455","Free Hotel Meal"
"573988","Free Hotel Meal"
"557794","Free Checked Bag"
"484249","Free Hotel Meal"
"602120","Free Hotel Meal"
"582326","Free Checked Bag"
"570666","Free Hotel Meal"
"623087","Exclusive Discounts"
"524251","Exclusive Discounts"
"587304","Exclusive Discounts"
"525356","1-Night Free Hotel with Flight"
"576985","Free Hotel Meal"
"544513","Free Checked Bag"
"560672","Exclusive Discounts"
"609720","No Cancellation Fees"
"573648","No Cancellation Fees"
"510198","Exclusive Discounts"
"593386","Free Hotel Meal"
"561798","Free Hotel Meal"
"572502","Exclusive Discounts"
"549377","No Cancellation Fees"
"589162","Free Hotel Meal"
"609240","Free Checked Bag"
"503277","Free Hotel Meal"
"586251","1-Night Free Hotel with Flight"
"577851","No Cancellation Fees"
"560273","Exclusive Discounts"
"511778","Free Hotel Meal"
"632316","Exclusive Discounts"
"524572","Exclusive Discounts"
"537413","No Cancellation Fees"
"551282","Exclusive Discounts"
"549121","No Cancellation Fees"
"534703","No Cancellation Fees"
"527082","Exclusive Discounts"
"520175","Exclusive Discounts"
"538529","Free Checked Bag"
"590558","No Cancellation Fees"
"597410","Free Hotel Meal"
"498298","No Cancellation Fees"
"512301","Free Checked Bag"
"516351","Free Hotel Meal"
"540698","Exclusive Discounts"
"511570","1-Night Free Hotel with Flight"
"563896","1-Night Free Hotel with Flight"
"512099","Free Checked Bag"
"535051","Exclusive Discounts"
"519446","Free Hotel Meal"
"375729","Exclusive Discounts"
"530371","Exclusive Discounts"
"570076","No Cancellation Fees"
"523710","Free Hotel Meal"
"499633","Free Checked Bag"
"524038","Exclusive Discounts"
"535637","Exclusive Discounts"
"540708","10% discount"
"547164","1-Night Free Hotel with Flight"
"536387","Free Hotel Meal"
"588370","Free Hotel Meal"
"532843","Exclusive Discounts"
"520696","No Cancellation Fees"
"556533","Free Hotel Meal"
"559782","Free Hotel Meal"
"514926","Exclusive Discounts"
"563253","Exclusive Discounts"
"527150","Free Hotel Meal"
"491559","Exclusive Discounts"
"529332","Exclusive Discounts"
"517596","Free Hotel Meal"
"570418","Free Hotel Meal"
"532387","Free Hotel Meal"
"486454","Exclusive Discounts"
"623815","Exclusive Discounts"
"506675","Free Hotel Meal"
"527451","Exclusive Discounts"
"541752","Free Hotel Meal"
"548230","Exclusive Discounts"
"606290","Exclusive Discounts"
"511859","Free Hotel Meal"
"541612","10% discount"
"538214","Exclusive Discounts"
"407250","Exclusive Discounts"
"565510","Free Hotel Meal"
"432637","Exclusive Discounts"
"552653","No Cancellation Fees"
"544043","Exclusive Discounts"
"485780","Free Hotel Meal"
"647662","No Cancellation Fees"
"546648","Exclusive Discounts"
"521186","Free Hotel Meal"
"552809","Exclusive Discounts"
"524628","Exclusive Discounts"
"630097","Exclusive Discounts"
"511567","Free Hotel Meal"
"510369","Free Hotel Meal"
"546127","Free Hotel Meal"
"529689","Exclusive Discounts"
"557956","No Cancellation Fees"
"550426","Free Hotel Meal"
"520248","Exclusive Discounts"
"545652","Exclusive Discounts"
"515161","Free Hotel Meal"
"552661","Exclusive Discounts"
"564306","Free Hotel Meal"
"543778","Free Hotel Meal"
"545633","Free Hotel Meal"
"526668","Exclusive Discounts"
"513030","Free Hotel Meal"
"547613","Exclusive Discounts"
"664405","No Cancellation Fees"
"575809","Free Hotel Meal"
"601673","Exclusive Discounts"
"522323","10% discount"
"514586","Free Hotel Meal"
"535885","Free Hotel Meal"
"513543","No Cancellation Fees"
"566366","Exclusive Discounts"
"519912","Free Hotel Meal"
"627176","No Cancellation Fees"
"555563","Free Hotel Meal"
"546161","Free Hotel Meal"
"525053","Exclusive Discounts"
"587483","Exclusive Discounts"
"450305","Free Hotel Meal"
"485891","1-Night Free Hotel with Flight"
"568060","Exclusive Discounts"
"515778","Exclusive Discounts"
"573249","Free Hotel Meal"
"549359","Exclusive Discounts"
"511638","Exclusive Discounts"
"584787","No Cancellation Fees"
"517847","Exclusive Discounts"
"594914","Free Hotel Meal"
"519769","Exclusive Discounts"
"524895","Exclusive Discounts"
"539140","Exclusive Discounts"
"519515","Free Hotel Meal"
"524244","Free Hotel Meal"
"525212","Exclusive Discounts"
"509119","Exclusive Discounts"
"537066","10% discount"
"511666","Free Hotel Meal"
"576370","1-Night Free Hotel with Flight"
"516176","Free Hotel Meal"
"596856","Exclusive Discounts"
"513933","Exclusive Discounts"
"558988","1-Night Free Hotel with Flight"
"535136","Exclusive Discounts"
"632988","Free Hotel Meal"
"578503","Free Hotel Meal"
"571643","Exclusive Discounts"
"476693","Exclusive Discounts"
"530592","Free Hotel Meal"
"668776","Exclusive Discounts"
"559324","Exclusive Discounts"
"580658","Exclusive Discounts"
"702595","Exclusive Discounts"
"539864","No Cancellation Fees"
"519799","10% discount"
"689984","Exclusive Discounts"
"380434","Exclusive Discounts"
"531807","Exclusive Discounts"
"511884","Exclusive Discounts"
"530810","Exclusive Discounts"
"561503","Free Hotel Meal"
"555587","Exclusive Discounts"
"513366","Exclusive Discounts"
"522062","Exclusive Discounts"
"526258","Exclusive Discounts"
"437251","Exclusive Discounts"
"516732","Free Hotel Meal"
"520878","1-Night Free Hotel with Flight"
"528193","Exclusive Discounts"
"510215","Free Hotel Meal"
"599348","10% discount"
"485149","Exclusive Discounts"
"512780","Exclusive Discounts"
"542366","Exclusive Discounts"
"501322","Exclusive Discounts"
"613442","Exclusive Discounts"
"533490","Free Hotel Meal"
"511783","Exclusive Discounts"
"379543","Exclusive Discounts"
"590103","Exclusive Discounts"
"521000","Exclusive Discounts"
"513611","Exclusive Discounts"
"583931","Free Hotel Meal"
"556019","Exclusive Discounts"
"531824","Exclusive Discounts"
"538438","Exclusive Discounts"
"595184","Exclusive Discounts"
"533211","1-Night Free Hotel with Flight"
"541176","Exclusive Discounts"
"500745","Exclusive Discounts"
"595431","Free Hotel Meal"
"229009","1-Night Free Hotel with Flight"
"578549","Free Hotel Meal"
"519604","Free Hotel Meal"
"602925","Free Hotel Meal"
"610474","Free Hotel Meal"
"519114","Free Hotel Meal"
"510836","Exclusive Discounts"
"569863","Exclusive Discounts"
"514395","Free Hotel Meal"
"380757","Free Hotel Meal"
"530282","Free Hotel Meal"
"399799","Free Hotel Meal"
"513026","Free Hotel Meal"
"439363","Exclusive Discounts"
"521941","Free Hotel Meal"
"585722","Exclusive Discounts"
"528744","Exclusive Discounts"
"524001","Exclusive Discounts"
"640580","Free Hotel Meal"
"539093","Free Hotel Meal"
"499810","Exclusive Discounts"
"524076","Exclusive Discounts"
"521316","Free Hotel Meal"
"497680","Exclusive Discounts"
"590922","Free Hotel Meal"
"516053","10% discount"
"530881","Exclusive Discounts"
"587313","Exclusive Discounts"
"616491","Exclusive Discounts"
"498574","Exclusive Discounts"
"520177","10% discount"
"526367","Free Hotel Meal"
"545936","Exclusive Discounts"
"566735","Exclusive Discounts"
"531373","Free Hotel Meal"
"575774","Exclusive Discounts"
"558920","Free Hotel Meal"
"517445","Exclusive Discounts"
"469824","Free Hotel Meal"
"557476","Free Hotel Meal"
"543352","Exclusive Discounts"
"511772","Free Hotel Meal"
"536622","Exclusive Discounts"
"508938","Exclusive Discounts"
"530585","Exclusive Discounts"
"478801","Exclusive Discounts"
"568101","Exclusive Discounts"
"568093","Exclusive Discounts"
"536791","Exclusive Discounts"
"519626","Free Hotel Meal"
"515666","Free Hotel Meal"
"523513","Free Hotel Meal"
"546509","Exclusive Discounts"
"539510","Free Hotel Meal"
"363535","No Cancellation Fees"
"524722","Exclusive Discounts"
"512204","Exclusive Discounts"
"519210","Exclusive Discounts"
"497615","Free Hotel Meal"
"453168","Exclusive Discounts"
"543713","Free Hotel Meal"
"663565","No Cancellation Fees"
"525591","No Cancellation Fees"
"620274","Exclusive Discounts"
"428056","Exclusive Discounts"
"515974","Exclusive Discounts"
"518347","Exclusive Discounts"
"546131","1-Night Free Hotel with Flight"
"516593","1-Night Free Hotel with Flight"
"514215","Free Hotel Meal"
"690422","Exclusive Discounts"
"554961","Exclusive Discounts"
"570439","Exclusive Discounts"
"543937","Exclusive Discounts"
"521997","Exclusive Discounts"
"513627","Exclusive Discounts"
"519695","Exclusive Discounts"
"526873","Exclusive Discounts"
"529831","Free Hotel Meal"
"500646","No Cancellation Fees"
"549938","No Cancellation Fees"
"551032","Free Hotel Meal"
"571348","Exclusive Discounts"
"523800","Free Hotel Meal"
"634130","No Cancellation Fees"
"547037","Exclusive Discounts"
"521044","Free Hotel Meal"
"558682","Exclusive Discounts"
"517803","Free Hotel Meal"
"528322","Exclusive Discounts"
"589311","Free Hotel Meal"
"535495","Exclusive Discounts"
"516679","1-Night Free Hotel with Flight"
"612236","Exclusive Discounts"
"519774","Exclusive Discounts"
"556015","Exclusive Discounts"
"512846","Exclusive Discounts"
"562529","Exclusive Discounts"
"581666","Free Hotel Meal"
"526154","Exclusive Discounts"
"585745","Exclusive Discounts"
"509822","Exclusive Discounts"
"726953","Exclusive Discounts"
"524615","Exclusive Discounts"
"541505","Exclusive Discounts"
"510061","Exclusive Discounts"
"559146","Exclusive Discounts"
"476081","Exclusive Discounts"
"527690","Exclusive Discounts"
"438839","Free Hotel Meal"
"474261","Exclusive Discounts"
"563787","Exclusive Discounts"
"757930","Exclusive Discounts"
"555934","Exclusive Discounts"
"496273","Exclusive Discounts"
"561353","Free Hotel Meal"
"445351","Exclusive Discounts"
"510822","Exclusive Discounts"
"510580","Exclusive Discounts"
"590981","Exclusive Discounts"
"637687","Exclusive Discounts"
"520733","Exclusive Discounts"
"533199","Exclusive Discounts"
"554413","Free Hotel Meal"
"565467","Free Hotel Meal"
"580611","Exclusive Discounts"
"518585","Exclusive Discounts"
"505285","Free Hotel Meal"
"548256","Exclusive Discounts"
"589758","Exclusive Discounts"
"577180","Free Hotel Meal"
"575131","Exclusive Discounts"
"556824","Exclusive Discounts"
"545070","Free Hotel Meal"
"556052","Exclusive Discounts"
"560468","Free Hotel Meal"
"606161","Free Hotel Meal"
"608287","Exclusive Discounts"
"569883","Free Hotel Meal"
"542795","Exclusive Discounts"
"534747","Exclusive Discounts"
"521185","Exclusive Discounts"
"545770","Free Hotel Meal"
"580578","Exclusive Discounts"
"539426","Free Hotel Meal"
"559918","No Cancellation Fees"
"631970","Exclusive Discounts"
"562338","Exclusive Discounts"
"545318","Exclusive Discounts"
"557887","Free Hotel Meal"
"466205","Exclusive Discounts"
"573720","Exclusive Discounts"
"532650","Free Hotel Meal"
"518406","Exclusive Discounts"
"518954","Exclusive Discounts"
"562417","Free Hotel Meal"
"603515","Free Hotel Meal"
"540622","Free Hotel Meal"
"512984","Exclusive Discounts"
"517064","Exclusive Discounts"
"511805","Free Hotel Meal"
"545226","Exclusive Discounts"
"760793","Free Hotel Meal"
"561243","Exclusive Discounts"
"554269","Exclusive Discounts"
"526901","Free Hotel Meal"
"508892","Exclusive Discounts"
"396552","Exclusive Discounts"
"574003","No Cancellation Fees"
"581111","Exclusive Discounts"
"480796","Exclusive Discounts"
"572538","Free Hotel Meal"
"520141","Free Hotel Meal"
"526950","No Cancellation Fees"
"527490","Exclusive Discounts"
"460553","Free Hotel Meal"
"651030","Exclusive Discounts"
"487858","Exclusive Discounts"
"511145","No Cancellation Fees"
"508096","Exclusive Discounts"
"510618","Exclusive Discounts"
"524620","Exclusive Discounts"
"590829","Exclusive Discounts"
"546864","No Cancellation Fees"
"511697","Exclusive Discounts"
"596222","Exclusive Discounts"
"527987","Free Checked Bag"
"558138","Exclusive Discounts"
"565301","Exclusive Discounts"
"525410","Exclusive Discounts"
"529787","Free Checked Bag"
"521004","Exclusive Discounts"
"475531","Free Hotel Meal"
"553751","Exclusive Discounts"
"539611","Free Hotel Meal"
"476535","Free Checked Bag"
"544627","Free Checked Bag"
"610395","Exclusive Discounts"
"548272","Free Hotel Meal"
"524511","Free Checked Bag"
"530090","Exclusive Discounts"
"541998","Exclusive Discounts"
"541516","Exclusive Discounts"
"533613","Exclusive Discounts"
"506234","Exclusive Discounts"
"512887","Exclusive Discounts"
"577617","Free Checked Bag"
"524607","1-Night Free Hotel with Flight"
"429375","No Cancellation Fees"
"486366","Free Hotel Meal"
"567518","Free Hotel Meal"
"512888","Exclusive Discounts"
"469767","Exclusive Discounts"
"545803","Free Hotel Meal"
"609673","Exclusive Discounts"
"603883","Exclusive Discounts"
"592366","Exclusive Discounts"
"365825","No Cancellation Fees"
"532361","Exclusive Discounts"
"642786","Free Hotel Meal"
"562010","Free Checked Bag"
"569754","Free Checked Bag"
"559107","Exclusive Discounts"
"519694","Exclusive Discounts"
"532073","Free Checked Bag"
"499028","Exclusive Discounts"
"526676","No Cancellation Fees"
"507573","Exclusive Discounts"
"519888","Free Hotel Meal"
"675594","Free Checked Bag"
"306819","No Cancellation Fees"
"693765","Exclusive Discounts"
"525529","Free Hotel Meal"
"537123","Free Hotel Meal"
"464239","Exclusive Discounts"
"582484","Exclusive Discounts"
"512392","Free Hotel Meal"
"432941","Free Hotel Meal"
"573493","Exclusive Discounts"
"569530","Free Hotel Meal"
"523301","Free Hotel Meal"
"610670","Exclusive Discounts"
"521607","Exclusive Discounts"
"627972","Exclusive Discounts"
"525842","Exclusive Discounts"
"577626","Exclusive Discounts"
"317688","Exclusive Discounts"
"564112","Exclusive Discounts"
"569733","Exclusive Discounts"
"389662","Exclusive Discounts"
"537770","Exclusive Discounts"
"533617","Free Hotel Meal"
"598075","Exclusive Discounts"
"530213","Exclusive Discounts"
"501947","No Cancellation Fees"
"541282","No Cancellation Fees"
"608343","No Cancellation Fees"
"525415","Exclusive Discounts"
"559068","No Cancellation Fees"
"576169","Free Checked Bag"
"521720","Free Hotel Meal"
"542976","Exclusive Discounts"
"495272","Free Hotel Meal"
"514324","Exclusive Discounts"
"522364","Exclusive Discounts"
"513659","Free Hotel Meal"
"524407","Exclusive Discounts"
"510022","Exclusive Discounts"
"509354","Exclusive Discounts"
"541357","Free Hotel Meal"
"541939","Exclusive Discounts"
"530298","Exclusive Discounts"
"515586","Free Checked Bag"
"520307","Exclusive Discounts"
"560362","Exclusive Discounts"
"547150","No Cancellation Fees"
"515713","Free Hotel Meal"
"560090","Exclusive Discounts"
"586006","Free Checked Bag"
"522748","1-Night Free Hotel with Flight"
"564699","Exclusive Discounts"
"595852","Free Checked Bag"
"570219","Free Checked Bag"
"516177","Free Hotel Meal"
"334787","Exclusive Discounts"
"543240","Exclusive Discounts"
"537507","Exclusive Discounts"
"575561","Free Checked Bag"
"620884","No Cancellation Fees"
"521657","Exclusive Discounts"
"574279","Free Checked Bag"
"509598","Exclusive Discounts"
